archivo,A,a,b,N,r2,i_ab
PF08644_rangos.dat,1.618530,0.806123,0.150322,66,0.946792
PF08692_rangos.dat,0.469317,0.186135,0.192921,17,0.871811
PF08731_rangos.dat,0.301030,0.000000,-0.000000,6,-Inf
PF08801_rangos.dat,1.954131,0.948781,-0.062806,58,0.950078
PF08911_rangos.dat,0.643399,0.354993,0.482034,39,0.945639
PF09138_rangos.dat,0.533701,0.219507,0.244760,14,0.932344
PF09174_rangos.dat,1.579136,0.756112,0.074308,68,0.952736
PF09324_rangos.dat,0.676024,0.518309,0.609665,7,0.930235
PF09325_rangos.dat,1.109213,0.668897,-0.244446,14,0.932441
PF09359_rangos.dat,1.594712,0.820361,0.111418,55,0.932015
PF09377_rangos.dat,1.593755,0.805412,0.359415,89,0.973767
PF09382_rangos.dat,1.219143,0.610429,0.202735,61,0.937972
PF09402_rangos.dat,2.113355,0.943450,0.065619,111,0.957700
PF09415_rangos.dat,0.982833,0.487825,0.214435,38,0.959364
PF09435_rangos.dat,1.272373,0.710200,0.236397,41,0.945569
PF09597_rangos.dat,1.037944,0.579615,0.307186,35,0.950645
PF09731_rangos.dat,1.313988,0.671482,0.061867,40,0.966111
PF09763_rangos.dat,1.542305,0.773609,-0.011198,45,0.948067
PF09770_rangos.dat,1.911970,0.909813,0.132414,92,0.937125
PF09848_rangos.dat,1.465428,0.727390,0.099604,57,0.949154
PF10193_rangos.dat,1.974570,0.969283,-0.072619,54,0.977262
PF10237_rangos.dat,1.634798,0.771346,0.036378,68,0.954064
PF10247_rangos.dat,0.948702,0.676941,-0.168189,9,0.964113
PF10273_rangos.dat,1.901320,1.082433,-0.161071,29,0.957170
PF10295_rangos.dat,0.702777,0.339302,0.202728,34,0.915588
PF10296_rangos.dat,1.097227,0.539738,0.239096,54,0.972458
PF10304_rangos.dat,1.291394,0.954838,-0.172147,11,0.960980
PF10310_rangos.dat,1.399208,0.698549,0.314853,101,0.934584
PF10334_rangos.dat,0.703258,0.397892,0.045563,13,0.815804
PF10351_rangos.dat,1.945058,0.886504,0.268773,151,0.964313
PF10355_rangos.dat,1.625535,0.860447,-0.086973,35,0.960318
PF10359_rangos.dat,1.939862,0.908101,0.192863,115,0.941336
PF10363_rangos.dat,1.846345,0.910678,-0.100037,49,0.966284
PF10373_rangos.dat,1.716948,0.839670,-0.113654,46,0.947201
PF10375_rangos.dat,1.135965,0.766243,-0.186381,12,0.945988
PF10382_rangos.dat,1.362327,0.749442,0.128420,40,0.876990
PF10396_rangos.dat,2.349218,1.025127,0.171433,156,0.981909
PF10403_rangos.dat,0.657765,0.329568,0.480782,49,0.944267
PF10404_rangos.dat,0.732753,0.332568,0.447368,49,0.980897
PF10419_rangos.dat,0.818726,0.496439,0.093499,13,0.957902
PF10448_rangos.dat,1.086027,0.658433,-0.070472,16,0.954965
PF10466_rangos.dat,0.657773,0.492856,-0.280344,5,0.891389
PF10483_rangos.dat,1.848538,0.907744,0.174776,83,0.951525
PF10487_rangos.dat,1.751801,0.853246,-0.089427,49,0.973763
PF10510_rangos.dat,2.339820,1.001495,-0.110126,101,0.966584
PF10521_rangos.dat,1.442813,0.692100,0.067470,60,0.954847
PF10587_rangos.dat,1.018272,0.606807,0.340788,25,0.966578
PF10780_rangos.dat,1.153098,0.615254,0.289847,38,0.972102
PF11001_rangos.dat,0.854566,0.440873,0.375044,55,0.957248
PF11051_rangos.dat,1.481104,0.781713,0.006072,39,0.909012
PF11326_rangos.dat,1.028533,0.556668,0.300205,52,0.915681
PF11503_rangos.dat,0.588370,0.296071,-0.164817,8,0.755997
PF11640_rangos.dat,1.931881,0.934644,-0.040774,60,0.960326
PF11654_rangos.dat,0.880212,0.573837,0.104207,13,0.910202
PF11718_rangos.dat,1.081746,0.586041,0.474413,95,0.947541
PF11767_rangos.dat,1.279336,0.746691,-0.036823,22,0.944389
PF11861_rangos.dat,1.212495,0.703794,0.525227,78,0.919779
PF11865_rangos.dat,1.678445,0.811591,-0.052310,51,0.968811
PF11942_rangos.dat,0.708233,0.399764,0.497551,52,0.942727
PF11987_rangos.dat,2.101511,0.926909,0.150213,137,0.974451
PF12239_rangos.dat,2.027177,0.933211,-0.033474,76,0.970765
PF12328_rangos.dat,1.252044,0.649862,0.115863,40,0.969986
PF12352_rangos.dat,0.969397,0.951484,-0.379714,5,0.983712
PF12384_rangos.dat,0.301030,-0.000000,0.000000,3,-Inf
PF12537_rangos.dat,0.931261,0.473325,-0.040669,23,0.902382
PF12678_rangos.dat,1.263480,0.749351,-0.227456,17,0.955349
PF12689_rangos.dat,1.281563,0.699369,0.038732,31,0.956483
PF12710_rangos.dat,2.020341,0.968416,-0.138097,55,0.934381
PF12751_rangos.dat,1.043186,0.514450,0.271561,69,0.950972
PF12761_rangos.dat,1.252296,0.701640,0.291750,48,0.920347
PF12829_rangos.dat,0.846773,0.451012,0.266184,40,0.901667
PF12874_rangos.dat,0.519000,0.368781,0.645702,38,0.848659
PF12894_rangos.dat,0.748204,0.390039,-0.078874,14,0.872772
PF13087_rangos.dat,2.165255,1.055139,-0.012405,67,0.953772
PF13207_rangos.dat,2.286399,1.040855,0.127981,109,0.974380
PF13373_rangos.dat,1.290344,0.662019,-0.001385,37,0.914120
PF13401_rangos.dat,1.188980,0.693811,0.120361,25,0.941031
PF13414_rangos.dat,1.026338,1.520175,-0.889246,3,1.000000
PF13415_rangos.dat,1.058226,0.609310,-0.130844,17,0.872379
PF13417_rangos.dat,1.008118,0.528859,0.009891,25,0.916847
PF13422_rangos.dat,0.764060,0.369229,0.136838,35,0.828345
PF13476_rangos.dat,2.333673,1.000756,0.014904,124,0.971789
PF13499_rangos.dat,1.434308,0.813654,-0.023937,27,0.949795
PF13513_rangos.dat,1.234968,0.751284,-0.067324,18,0.974913
PF13537_rangos.dat,1.925736,0.946350,-0.094376,52,0.961671
PF13602_rangos.dat,1.793619,0.942435,-0.032286,43,0.940415
PF13603_rangos.dat,1.385593,0.696853,0.112575,53,0.946238
PF13631_rangos.dat,0.828133,0.670127,0.017387,7,0.796605
PF13634_rangos.dat,1.735012,0.838531,0.133492,85,0.902351
PF13639_rangos.dat,1.331473,0.753669,-0.067372,24,0.971819
PF13691_rangos.dat,0.912375,0.603868,0.011856,12,0.907237
PF13725_rangos.dat,1.533451,0.726283,0.101824,74,0.946665
PF13793_rangos.dat,1.824905,0.849066,0.216781,94,0.952921
PF13805_rangos.dat,1.707891,0.871735,-0.072002,42,0.969040
PF13854_rangos.dat,0.283830,0.023708,0.528767,9,0.898822
PF13855_rangos.dat,0.519954,0.330559,-0.026522,5,0.771191
PF13893_rangos.dat,0.301030,-0.000000,0.000000,1,NaN
PF13894_rangos.dat,1.026982,0.603899,0.366213,36,0.939051
PF13912_rangos.dat,0.806349,0.491068,-0.013190,11,0.891151
PF13945_rangos.dat,0.935196,0.537665,-0.094696,15,0.936890
PF13959_rangos.dat,1.798697,0.891245,0.130253,71,0.962721
PF13964_rangos.dat,0.755907,0.456026,0.058215,12,0.929060
PF14288_rangos.dat,1.125594,0.581165,0.118308,41,0.916022
PF14324_rangos.dat,1.600789,0.740148,0.117751,87,0.961173
PF14492_rangos.dat,1.083312,0.646725,0.365456,33,0.941861
PF14551_rangos.dat,1.851306,0.875592,0.049973,74,0.961839
PF14555_rangos.dat,1.189183,0.668901,0.152328,32,0.906487
PF14617_rangos.dat,0.822115,0.598897,-0.257425,7,0.938097
PF14619_rangos.dat,0.500493,0.225068,0.368811,32,0.938667
PF14639_rangos.dat,0.609679,0.392154,0.138510,8,0.794253
PF14641_rangos.dat,1.354021,0.793986,-0.011739,24,0.958914
PF14691_rangos.dat,1.930613,0.910044,0.031474,77,0.920624
PF14700_rangos.dat,2.094001,0.953805,0.190110,126,0.965192
PF14703_rangos.dat,1.595766,0.777815,0.254704,96,0.954006
PF14716_rangos.dat,1.594622,0.775275,0.108026,68,0.951266
PF14863_rangos.dat,1.017325,0.625160,0.147295,21,0.848492
PF14864_rangos.dat,1.637742,0.856350,-0.005000,42,0.951561
PF15288_rangos.dat,0.485789,0.206274,0.234297,13,0.896440
PF15412_rangos.dat,1.274609,0.737995,0.193232,31,0.937853
PF15613_rangos.dat,1.541130,0.759917,0.005265,50,0.955752
PF15624_rangos.dat,0.853627,0.434481,0.200822,37,0.928915
